mut_index	VAR_0	TOT_0	cluster	state_tree	true_cluster_DCF0	point_estimate_DCF0	cmm_CCF0	Explained	LHs
7.9481793.G.C	5	82	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.180603658537	0.180603658537	0;1;2;3;4	438.9763180180274;14.717369872190979;438.9763180180274;-2.6546134491592746;-0.23067643165231644
7.9557692.G.C	5	14	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.05782142857	0;1;2;3;4	450.20706643783177;-1.1601868035838052;450.20706643783177;3.6295602912523357;0.9422223686443196
9.85465160.G.A	5	53	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.245179245283	0.245179245283	0;1;2;3;4	441.6583217266303;8.586399656046733;441.6583217266303;-2.2273290825120355;-1.4109545849699714
9.85358969.C.G	3	41	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.190163414634	0.190163414634	0;1;2;3;4	263.29828784328225;7.774708722268782;263.29828784328225;-2.26638567767778;-0.9753550799223323
7.9655857.C.T	15	31	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.43317741935	0;1;2;3;4	1358.564227830234;0.07730110523178979;1358.564227830234;18.0315281923586;9.142690537163013
9.85465168.G.A	5	58	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.224043103448	0.224043103448	0;1;2;3;4	441.10180969677265;10.37748225735028;441.10180969677265;-2.3671471099102845;-1.1153346236561497
9.84149319.G.T	12	68	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.458629411765	0.458629411765	0;1;2;3;4	1071.390307948239;4.222174545889857;1071.390307948239;1.1310890171780628;-2.0651979750719107
9.84149221.T.C	7	24	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.7580125	0.7580125	0;1;2;3;4	628.7504556265546;-1.1200853691208845;628.7504556265546;3.126936709062857;-0.10193640104745327
9.84805326.A.T	5	91	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.142796703297	0.142796703297	0;1;2;3;4	438.34017128483015;23.109968411071748;438.34017128483015;-2.3786051056206645;1.7470981061331443
9.84317479.C.T	4	44	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.236263636364	0.236263636364	0;1;2;3;4	352.78837478502544;7.0820674105302;352.78837478502544;-2.186803781501389;-1.3943640270798756
11.99984210.G.A	10	36	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.705	0.705	0;1;2;3;4	898.0695390769084;-0.8011927646752106;898.0695390769084;4.281680098117793;-0.11979849027227019
11.99984206.G.A	9	34	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.671823529412	0.671823529412	0;1;2;3;4	807.5998905772313;-0.6093651072229633;807.5998905772313;3.3274997473729613;-0.490681332959781
11.100150956.T.G	4	61	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.166426229508	0.166426229508	0;1;2;3;4	351.12133544350263;14.127529294647083;351.12133544350263;-2.4129375860910383;-0.004295487963698719
7.64957762.T.A	3	20	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.444285	0.444285	0;1;2;3;4	266.2269051801735;0.030911163393559704;266.2269051801735;-0.8757710624659616;-1.6162504438935112
11.101020749.G.T	4	48	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.2115	0.2115	0;1;2;3;4	352.3431959124073;9.05736560816305;352.3431959124073;-2.3016204069931145;-1.0560692087645691
11.100323903.G.C	4	27	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.376	0.376	0;1;2;3;4	355.3086011399781;1.8587318154906178;355.3086011399781;-1.1301697244946922;-1.7634576722565036
7.99000525.G.A	6	26	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.683515384615	0.683515384615	0;1;2;3;4	536.9777513643282;-0.9953583065568115;536.9777513643282;1.753986445056638;-0.7792936289986052
11.101020775.T.A	21	43	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.23948837209	0;1;2;3;4	1902.7055272159535;-0.7014702256542975;1902.7055272159535;22.966122495285774;10.806343356843513
11.101477807.C.T	3	55	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.138436363636	0.138436363636	0;1;2;3;4	262.11000979242954;13.841672368275978;262.11000979242954;-2.2505007158647796;0.3835647672740965
11.101467059.C.A	4	41	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.247609756098	0.247609756098	0;1;2;3;4	353.1503997644376;6.476556453445644;353.1503997644376;-2.0924014033202365;-1.47312992042181
7.65308989.G.A	67	67	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.9873	0;1;2;3;4	6166.708541518866;24.279742015802803;6166.708541518866;173.7970634733084;128.7217388724512
7.65309257.C.G	44	44	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.9873	0;1;2;3;4	4048.7431011797503;14.909262700126279;4048.7431011797503;113.0997424632643;83.49803675523867
7.101132961.C.T	4	8	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.51905	0.740475	0;1;2;3;4	361.9678950596617;-0.5043988957389276;361.9678950596617;4.473110157485591;2.082709233982003
7.101132968.T.G	4	41	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.288965853659	0.288965853659	0;1;2;3;4	353.1503997644376;3.9364132278971926;353.1503997644376;-1.9438415433273395;-1.8537708047163086
7.32454892.G.A	17	45	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.11894	0;1;2;3;4	1534.2001047876533;-1.485050251520125;1534.2001047876533;15.647450151541651;6.315070114022941
7.32367891.T.C	10	65	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.455676923077	0.455676923077	0;1;2;3;4	890.9336537245582;2.949254426086288;890.9336537245582;0.4701600069512679;-2.1233809443786775
7.32617454.G.A	8	56	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.423128571429	0.423128571429	0;1;2;3;4	711.7099079020768;2.9169946453921547;711.7099079020768;-0.3699120908679987;-2.144081620160488
7.32454912.A.T	4	54	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.2194	0.2194	0;1;2;3;4	351.74199021274063;7.710473768002114;351.74199021274063;-2.4065824063168755;-1.3393561644485708
7.31833715.C.T	31	32	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.956446875	0;1;2;3;4	2848.2432718483506;7.283944850665863;2848.2432718483506;75.47637649792973;54.695795102490905
7.31833664.A.G	3	32	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.277678125	0.277678125	0;1;2;3;4	264.30454257810004;2.8923671075987443;264.30454257810004;-1.9252087211171993;-1.7636984072303434
7.32056853.G.T	7	64	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.3239578125	0.3239578125	0;1;2;3;4	620.3022490538588;6.088223137108017;620.3022490538588;-1.6764372606901432;-2.1013484796780624
7.32032749.T.C	5	68	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.217786764706	0.217786764706	0;1;2;3;4	440.1232784171451;10.283208633983573;440.1232784171451;-2.5260654840341843;-1.1544497777273683
7.32757719.T.A	15	15	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.9873	0;1;2;3;4	1378.7784670741876;3.6078403197704225;1378.7784670741876;37.081867511749294;26.99037692946783
7.32693818.C.T	10	53	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.558849056604	0.558849056604	0;1;2;3;4	893.3514190229373;0.5832011781866768;893.3514190229373;2.015000361908079;-1.4805302847362718
8.135141217.G.A	12	23	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.744230434783	1.36993043478	0;1;2;3;4	1087.9456375805653;-1.0129961515453623;1087.9456375805653;14.049530131845085;6.923212650898964
8.135141122.G.T	21	62	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.88935	0.88935	0;1;2;3;4	1892.5765123956553;-1.764854759192815;1892.5765123956553;15.051657984114605;4.45283247619701
8.133579613.C.T	4	61	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.17217704918	0.17217704918	0;1;2;3;4	351.12133544350263;13.090327049210941;351.12133544350263;-2.4465872724287454;-0.2311174151487272
8.133338691.G.T	23	85	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.710483529412	0.710483529412	0;1;2;3;4	2066.630194148162;-0.202337603197293;2066.630194148162;11.702987473924814;1.5663003140478722
8.133288126.G.A	5	58	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.226353448276	0.226353448276	0;1;2;3;4	441.10180969677265;10.105608898785416;441.10180969677265;-2.362844899653492;-1.164459257511897
8.132973652.T.G	16	16	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.875233333333	0;1;2;3;4	1470.821246172133;5.0972898040011;1470.821246172133;37.750471804587725;26.986215183487495
8.135112799.A.G	13	86	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.396908139535	0.396908139535	0;1;2;3;4	1158.4784044473413;7.858576522057014;1158.4784044473413;0.12740507975821203;-2.334746707052034
8.134745039.A.G	5	77	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.1705	0.1705	0;1;2;3;4	439.36125010487274;17.17005565194466;439.36125010487274;-2.5368141995684006;0.29708278009155364
8.134712750.G.A	23	82	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.736476829268	0.736476829268	0;1;2;3;4	2067.625656688309;-0.5971392227968408;2067.625656688309;12.451093652179082;2.056167860062395
7.39360460.C.A	3	51	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.174229411765	0.174229411765	0;1;2;3;4	262.415057973669;8.577261868108957;262.415057973669;-2.432562165129653;-0.8429015003283187
11.93815122.C.G	10	71	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.357464788732	0.357464788732	0;1;2;3;4	889.8991074967045;7.968440688859555;889.8991074967045;-0.8988272402988606;-2.168907252038327
7.40362734.C.T	39	78	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.51905	0.740475	0;1;2;3;4	3536.0051679409785;1.9003018758219454;3536.0051679409785;50.431015144761005;27.124606140601017
6.32519213.C.G	5	66	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.196454545455	0.196454545455	0;1;2;3;4	440.3066235154819;13.407867131412353;440.3066235154819;-2.4949469782041795;-0.5331690285411135
6.32519188.C.T	41	66	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.805463636364	0;1;2;3;4	3730.5404354007233;-1.870451230949989;3730.5404354007233;59.874171772592334;34.473390469447935
6.32519176.A.T	8	64	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.32415	0.32415	0;1;2;3;4	710.4420430474659;7.817216792523428;710.4420430474659;-1.51531157770971;-2.008357002187932
6.32519125.T.A	41	41	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.8644	0;1;2;3;4	3772.501882891952;16.915246890454245;3772.501882891952;99.74737296858186;72.1639653770125
6.32519250.A.G	21	56	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.97245	0.97245	0;1;2;3;4	1895.291944210165;-1.8319602025273767;1895.291944210165;17.048544916407984;5.976134905008863
6.32519240.G.A	37	62	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.95435483871	0.773777419355	0;1;2;3;4	3364.150838909674;-1.861351526730843;3364.150838909674;51.802088444799026;29.092371296929684
6.32519229.A.C	5	65	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.199476923077	0.199476923077	0;1;2;3;4	440.40044227069956;13.030848962581175;440.40044227069956;-2.484658074796087;-0.6101851766700221
6.32519219.A.G	5	69	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.187913043478	0.187913043478	0;1;2;3;4	440.03366625845547;14.547420646532398;440.03366625845547;-2.517314679801917;-0.2936215755278546
9.401080.C.T	81	81	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.870633333333	0;1;2;3;4	7455.968982053444;36.01649077866151;7455.968982053444;200.62134911091323;146.12729996659326
9.401097.T.C	37	63	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.922073015873	0.766986507937	0;1;2;3;4	3363.2500523643357;-1.8213652443637613;3363.2500523643357;51.2344758121031;28.593620125543822
6.32519272.T.A	6	32	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.486225	0.486225	0;1;2;3;4	535.4069082740016;0.9048977980135184;535.4069082740016;0.1024146761668554;-1.6642502167837794
6.32519262.A.G	38	38	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.8644	0;1;2;3;4	3496.26577970482;15.47816584977351;3496.26577970482;92.24940465389177;66.68429517877871
8.145575830.G.T	4	48	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.218808333333	0.218808333333	0;1;2;3;4	352.3431959124073;8.287709492548814;352.3431959124073;-2.2966043717243494;-1.2001685874832084
8.145954004.C.T	4	28	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.3751	0.3751	0;1;2;3;4	355.11935914033955;1.7954449888399147;355.11935914033955;-1.1694835564078243;-1.794638653764956
8.145570903.C.A	6	42	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.3751	0.3751	0;1;2;3;4	533.3862865572856;3.4004153300361573;533.3862865572856;-1.046977487835452;-1.9847101338711504
8.145570905.C.G	19	35	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.79968	1.42538	0;1;2;3;4	1724.2567204266118;-1.258719878380326;1724.2567204266118;23.80440979524427;12.399127762966366
7.40362296.C.T	18	20	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.88857	0;1;2;3;4	1649.569720445829;1.4849049300836334;1649.569720445829;39.679288461473355;27.71983137862133
2.118441689.C.T	9	75	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.289668	0.289668	0;1;2;3;4	799.0435669024916;12.3741260304819;799.0435669024916;-1.8742382109806535;-1.6758070902931017
2.119237937.A.G	8	48	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.402316666667	0.402316666667	0;1;2;3;4	713.1867284292524;4.283088574414251;713.1867284292524;-0.4206167055861414;-2.012850791859627
2.118245073.A.G	11	18	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.737580555556	0;1;2;3;4	999.8250259371199;-1.2351917589448167;999.8250259371199;14.293879146497453;1.4594232407748926
6.6450417.T.G	5	18	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.720333333333	0.720333333333	0;1;2;3;4	448.5167900075151;-0.9821387308980789;448.5167900075151;1.7057866269699762;-0.5230778971428727
7.41272036.C.A	44	44	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.9873	0;1;2;3;4	4048.7431011797503;14.909262700126279;4048.7431011797503;113.0997424632643;83.49803675523867
6.6888474.G.A	9	56	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.416764285714	0.416764285714	0;1;2;3;4	802.139335188267;4.153014866675498;802.139335188267;-0.14916639400858855;-2.1007233211385596
7.52866542.G.A	8	17	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.39383529412	0;1;2;3;4	723.8382149328883;-0.5021085992020247;723.8382149328883;8.921388873821192;4.2157528347568825
2.119275088.A.C	14	71	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.47598028169	0.47598028169	0;1;2;3;4	1252.0563321045674;4.76005752332054;1252.0563321045674;2.0731944937487725;-1.9449307801197335
7.52866639.C.G	20	49	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.20893877551	0;1;2;3;4	1807.1829628713851;-1.0766109129398131;1807.1829628713851;20.363732068071002;9.088219722038865
2.119277445.A.T	8	59	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.327308474576	0.327308474576	0;1;2;3;4	711.2132518216656;7.9914545197567755;711.2132518216656;-1.403853322914248;-1.9538664975116653
7.52866669.C.G	5	60	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.246825	0.246825	0;1;2;3;4	440.89290850217395;7.863626354826611;440.89290850217395;-2.338385361286864;-1.5680961185229876
7.53077325.G.C	6	68	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.261344117647	0.261344117647	0;1;2;3;4	529.8753068797434;8.645562120833787;529.8753068797434;-2.2932207375502394;-1.6695368780050543
7.41271972.T.A	8	81	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.292533333333	0.292533333333	0;1;2;3;4	708.2263889761922;9.39976435758813;708.2263889761922;-2.0348373846229;-1.929861715343705
7.53107814.G.T	7	66	4	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.40723422982990287;(0.4067,0.4074)	0.314140909091	0.314140909091	0;1;2;3;4	620.0458821468935;6.629159321189206;620.0458821468935;-1.7873166770850233;-2.061896280187206
7.53236354.A.C	4	61	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.19422295082	0.19422295082	0;1;2;3;4	351.12133544350263;9.88037981742665;351.12133544350263;-2.5180309585585867;-0.9246440610902091
2.105510664.G.A	8	60	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.321853333333	0.321853333333	0;1;2;3;4	711.0536216760738;8.348355515340277;711.0536216760738;-1.4734616512098953;-1.9287274702003963
2.105102400.T.C	11	69	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.384824637681	0.384824637681	0;1;2;3;4	980.6569966150208;7.464085238144541;980.6569966150208;-0.2830374934934383;-2.1881172952987384
7.53236389.T.G	3	51	3	(1,1,0)->(2,1,0);(2,1,0)->(2,1,1)	0.2078096433256718;(0.2019,0.2136)	0.174229411765	0.174229411765	0;1;2;3;4	262.415057973669;8.577261868108957;262.415057973669;-2.432562165129653;-0.8429015003283187
2.103819984.C.T	6	70	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.206905714286	0.206905714286	0;1;2;3;4	529.666149570404;15.550478479238581;529.666149570404;-2.478617492652752;-0.45138296672273626
2.103819964.A.G	5	71	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.169992957746	0.169992957746	0;1;2;3;4	439.85836227432014;17.971364153237182;439.85836227432014;-2.4553339258081373;0.43416135015447566
2.103951038.C.A	11	55	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.48278	0.48278	0;1;2;3;4	983.6042227734481;3.1798754201163923;983.6042227734481;1.403883222786483;-1.8276595575156342
2.103820055.T.A	4	77	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.125397402597	0.125397402597	0;1;2;3;4	349.93886791382516;22.86319846870165;349.93886791382516;-2.0936483368934056;2.1318444671363785
2.104630106.T.C	10	55	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.438890909091	0.438890909091	0;1;2;3;4	892.9095862706582;4.1973807462336055;892.9095862706582;0.45029576562885865;-2.0137336202475815
2.104602943.G.C	10	62	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.389338709677	0.389338709677	0;1;2;3;4	891.4899696744911;6.393482138294168;891.4899696744911;-0.3391681094646195;-2.1399660060926493
2.104855199.G.A	5	57	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.211745614035	0.211745614035	0;1;2;3;4	441.2090552271262;12.090621129587834;441.2090552271262;-2.364946415149415;-0.8019141176836229
2.104630149.C.T	44	44	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	1.20695	0;1;2;3;4	4048.7431011797503;20.55156135190711;4048.7431011797503;104.09790313296557;43.639082413292144
3.197117199.A.G	75	148	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.790172972973	1.24297297297	0;1;2;3;4	6802.905059639516;-0.5951688905935981;6802.905059639516;86.73962468927168;43.07312921853257
3.197117141.C.T	65	219	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.728	0.728	0;1;2;3;4	5850.978293976428;2.205786868530737;5850.978293976428;38.33411526304886;8.930452135211482
2.120448050.A.G	16	37	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	1.0	1.04384864865	0;1;2;3;4	1446.738259906233;-1.5443571327911094;1446.738259906233;14.212282416077848;-0.9319954775796546
3.197117124.C.T	135	215	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.770065116279	0;1;2;3;4	12289.549815148954;-1.5388892831802536;12289.549815148954;195.90164146280802;112.5203713627331
3.196253263.T.G	13	25	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.822656	1.275456	0;1;2;3;4	1178.6219249446872;-1.2207414793435127;1178.6219249446872;14.428743937744759;6.799107204169566
3.196193046.A.G	4	34	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.288564705882	0.288564705882	0;1;2;3;4	354.1137294545383;4.57115419516931;354.1137294545383;-1.7705632268976412;-1.6708229545008102
3.196059377.A.T	33	35	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	1.15632	0;1;2;3;4	3029.4402424081386;9.65455065824682;3029.4402424081386;71.66095744706827;49.64573179456049
3.195827077.C.T	5	8	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.7665	0;1;2;3;4	454.2944423307378;-0.8987923678742531;454.2944423307378;6.3848258610071165;3.3000761096804796
2.123838183.G.C	25	50	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	0.79305	1.20695	0;1;2;3;4	2266.1827108555094;-1.1779562967208292;2266.1827108555094;27.15757557951506;0.9497203057245471
2.122461018.C.T	3	35	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.206905714286	0.206905714286	0;1;2;3;4	263.94023554248537;6.882399996902665;263.94023554248537;-2.132147989043002;-1.118530726077994
3.197117266.G.A	7	83	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.206862650602	0.206862650602	0;1;2;3;4	618.1461728551375;18.334471218300266;618.1461728551375;-2.5709077570425123;-0.21023214533841283
3.197117229.G.A	35	120	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.7154	0.7154	0;1;2;3;4	3148.913728619237;0.6253270400597444;3148.913728619237;19.21226954990145;3.572737402981687
9.102403850.G.T	6	25	4	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.40723422982990287;(0.4067,0.4074)	0.623736	0.623736	0;1;2;3;4	537.2778559567786;-0.5318810804861975;537.2778559567786;1.3981972868211336;-0.9837345889855804
9.102645282.T.C	9	9	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.8663	0;1;2;3;4	826.6280483848624;2.2180644266136746;826.6280483848624;20.433404565907615;14.378510216538734
9.98663484.C.G	4	42	3	(1,1,0)->(1,1,1);(1,1,0)->(2,1,0)	0.2078096433256718;(0.2019,0.2136)	0.247514285714	0.247514285714	0;1;2;3;4	353.02678580847044;6.381440581510715;353.02678580847044;-2.115070359040155;-1.4968058001034716
9.98663517.G.A	36	36	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,2)	0.9738;(0.9996,0.9999)	1.0	0.8663	0;1;2;3;4	3312.1116159987814;14.471680165786655;3312.1116159987814;87.33304072296242;63.11346332548689
9.99191634.A.T	10	26	1	(1,1,0)->(1,1,1);(1,1,1)->(2,1,1)	0.9738;(0.9996,0.9999)	0.999576923077	0.999576923077	0;1;2;3;4	902.2527712497682;-1.4525869899782435;902.2527712497682;7.814365592132933;2.4801067678239157
